Timer,State,InteractionTorque,Angle,MotorTorque,HumanTorque
6.733479001,flexion,-6.744061330464793,64.95170721144243,-5.0,-8.72601977735204
6.766836653,flexion,-6.7661496636481155,63.692151410107094,-5.0,-8.886461186228106
6.800423137,flexion,-6.765103586639459,62.402222335516605,-5.0,-8.949578214080065
6.833415075,flexion,-6.804105461518292,60.98923303437395,-5.0,-9.057436819113937
6.866767075,flexion,-6.820025882554221,59.45800129297168,-5.0,-9.090445361865891
6.900118284,flexion,-6.834352086566234,57.90081144890605,-5.0,-8.984963982233797
6.933481104,flexion,-6.826652601611686,56.27018072631578,-5.0,-9.016331791529124
6.966824067,flexion,-6.8384639779202585,54.67867888165001,-5.0,-8.960098801154272
7.000238636,flexion,-6.83010674666815,53.12838677658185,-5.0,-8.977381496287633
7.033535341,flexion,20.829999452091023,51.58464534481578,-5.0,-9.029924474455843
7.066772934,flexion,-6.835831972598798,49.99628263935146,-5.0,-9.120931250724295
7.100173387,flexion,12.347364330178909,48.41641168272509,-5.0,-9.119980173675263
7.133484028,flexion,-6.8374330093621865,46.7855560640408,-5.0,-9.206154171817492
7.166844415,flexion,-6.823459315859572,45.17237049211595,-5.0,-9.25696662020625
7.200327844,flexion,-6.8053400418529115,43.620373081629246,-5.0,-9.381970042034958
7.23344585,flexion,9.059238897556439,42.07293643251453,-5.0,-9.532426571258252
7.266818319,flexion,5.630297562935674,40.52254635586645,-5.0,-9.66806070965799
7.300236315,flexion,-6.825141883132267,38.91113113543206,-5.0,-9.754049242996672
7.333446867,flexion,-6.839368014382975,37.318580981326285,-5.0,-9.995022287756067
7.366756707,flexion,-6.853488443253445,35.68854456604244,-5.0,-10.030041584723222
7.400196584,flexion,-6.887622189732622,33.95825849961057,-5.0,-10.180567092219416
7.43343589,flexion,-6.916900062167933,32.2140043545367,-5.0,-10.188576833301093
7.466807056,flexion,-6.946656625480399,30.461387074420273,-5.0,-10.193155187698018
7.500121706,flexion,-6.983307427728068,28.64095942729014,-5.0,-10.130450890095316
7.533465711,flexion,-7.024199302781816,26.692632414999963,-5.0,-10.026407624829982
7.566928601,flexion,-7.0545360383127935,24.67889412421681,-5.0,-9.726263312325646
7.600273167,flexion,-7.0790143867026565,22.550276937377216,-5.0,-9.353201601371534
7.633480864,flexion,-7.093934645837034,20.452647028426,-5.0,-8.87890557138024
7.666796776,flexion,-7.097312112707477,18.78463570251131,-5.0,-8.8291801167993
7.700169305,flexion,-7.109665336896445,17.03952075742072,-5.0,-8.773479572588041
7.733478534,flexion,-7.114072386414772,14.959460542097213,-5.0,-8.241379128936899
7.766781922,flexion,-7.108792662321519,12.820435546538178,-5.0,-7.812280260341202
7.800330765,flexion,-7.078287503048578,10.661575023431851,-5.0,-7.231116711444585
7.833449884,flexion,-7.041611893585911,8.703107355664217,-5.0,-6.724198150185316
7.866830158,flexion,14.939460465837888,6.7275104303280715,-5.0,-6.2857200744930415
7.900152481,flexion,-6.889383750300692,4.999622270198757,-5.0,-5.907823229704446
7.933454767,flexion,-6.8310370489795185,3.3023242128526955,-5.0,-5.8013176354863765
7.96683434,flexion,-6.766350042650206,1.7894415555387526,-5.0,-5.77825093290318
8.000303933,flexion,-6.5911753060136204,0.6414715201742482,-5.0,-7.43693880240145
8.033491611,flexion,-3.9475952052833847,0.010329671485297039,-5.0,-7.468315381205968
8.066763369,flexion,-3.8358216476689213,0.22707364124604587,-5.0,-5.424925151560661
8.100133414,flexion,-3.7218351670943086,0.7082556538905193,-5.0,-3.8267538491294593
8.133539927,flexion,-3.6122339019797947,1.4070402475144694,-5.0,-1.9247200777349562
8.166891106,flexion,-3.50967991624342,2.266202519560636,-5.0,-0.11134919102786145
8.200113901,flexion,-3.4065480098876115,3.278265164339626,-5.0,0.7733121956944278
8.233448498,flexion,-3.3053258653740745,4.5874611987779055,-5.0,1.359896728064167
8.266883135,flexion,-3.178958839614407,6.06360681685597,-5.0,1.803867568039697
8.300263228,flexion,-3.083731594173714,7.682144968614911,-5.0,1.9401447139916779
8.333439255,flexion,-2.9941701774526415,9.59730573220256,-5.0,2.301448696926331
8.366776968,flexion,-2.8760603952780874,11.64258008635576,-5.0,2.699900585952234
8.400107287,flexion,-2.8417521854988204,13.780156199089022,-5.0,2.6040221186020673
8.433478123,flexion,-2.7922787456414007,16.10919934401974,-5.0,2.391981228615124
8.466800046,flexion,-2.7449851801386513,18.452529109429197,-5.0,1.9947557871332087
8.500205658,flexion,-2.7260921629160793,20.913259157953505,-5.0,1.404231691171263
8.533469,flexion,-2.738187324949624,23.302101056975275,-5.0,0.9301937689737698
8.566831099,flexion,-2.762437894236812,25.726024603523232,-5.0,0.45200522050600545
8.6002942,flexion,10.054894770460837,28.006994761682375,-5.0,0.054497195543534716
8.633476969,flexion,-2.848475995961925,30.20388017730926,-5.0,-0.24240465288691726
8.66680824,flexion,-2.8131013062120287,32.40239508547532,-5.0,-0.6184088113763004
8.700314843,flexion,-2.803735311671648,34.70837744636594,-5.0,-1.1480791357560858
8.733483275,flexion,-2.811147148686148,36.943107220038925,-5.0,-1.5766869376432817
8.766748831,flexion,-2.8342261999759595,39.14839466291853,-5.0,-2.0430774899922133
8.800158882,flexion,-2.873392855920347,41.304689075374,-5.0,-2.6056064379215877
8.833487157,flexion,-2.915701195307106,43.439331089954074,-5.0,-2.9798839118215543
8.866778402,flexion,-2.985710950084518,45.40869409633653,-5.0,-3.336904071740454
8.900090967,flexion,-3.0506651038612045,47.25744176339217,-5.0,-3.569919221439635
8.93344959,flexion,-3.0983341441145256,48.98375261078533,-5.0,-3.8552009786956836
8.966728391,flexion,24.052949841364516,50.56906470237883,-5.0,-3.998257037737291
9.000316299,flexion,-3.250352200970628,52.06730310480451,-5.0,-3.96176935527291
9.033474501,flexion,-3.312878892718633,53.40088857605185,-5.0,-3.8852397958706644
9.066834747,flexion,-3.375946922462309,54.623573330142584,-5.0,-3.744403421691339
9.100224929,flexion,28.442975484939833,55.752432435311235,-5.0,-3.500765910732814
9.133441593,flexion,-3.4491633921323954,56.83365545540309,-5.0,-3.292175956826365
9.166749028,flexion,-3.493992203767969,57.82209006233929,-5.0,-2.9212167079560043
9.200321897,flexion,-3.502786158486548,58.80044583042989,-5.0,-2.7262676672412183
9.233478727,flexion,-3.515793592761246,59.71638422547769,-5.0,-2.4768016819270935
9.266961796,flexion,-3.5317896293088653,60.623174540665644,-5.0,-2.155213533613163
9.300177007,flexion,-3.5067285374342,61.56102995454551,-5.0,-1.8427031225773058
9.333463062,flexion,39.860528040606525,62.42598364072893,-5.0,-1.5374943256785578
9.366805594,flexion,39.47770031295887,63.29155010150288,-5.0,-1.2161309241051963
9.400221786,flexion,-3.4537719760173857,64.31744286698007,-5.0,-1.0598616074360763
9.433467685,flexion,-3.4509435821225205,65.36815253564984,-5.0,-0.92627192820894
9.467056734,flexion,-3.397579673890585,66.47068372146465,-5.0,-0.9367790691236318
9.500208305,flexion,-3.3905488418670817,67.6546926277662,-5.0,-1.0099469587948375
9.533461888,flexion,-3.3551928238799187,68.84347392115534,-5.0,-1.0732421020145826
9.566769834,flexion,-3.351533867084572,70.07224404102352,-5.0,-1.2733255539110813
9.600205764,flexion,-3.35166678570691,71.32572857266683,-5.0,-1.5205815541436998
9.633442776,flexion,-3.328769312419362,72.58797025439496,-5.0,-1.9107713513759421
9.666775069,flexion,-3.3385118994776843,73.84227084165073,-5.0,-2.2437659604314755
9.70018037,flexion,-3.346303139252653,75.09727354501972,-5.0,-2.6826335784046087
9.733446467,flexion,-3.3859008106979083,76.2706500474875,-5.0,-3.196495800807212
9.766816651,flexion,-3.461785609299315,77.40178047453362,-5.0,-3.7296337391176726
9.800365064,flexion,-3.4744316278619665,78.41293410390061,-5.0,-4.144068619092466
9.833599672,flexion,-3.5731281460342803,79.2879846648403,-5.0,-4.761240986782642
9.866763926,flexion,55.287946030564726,80.06487474218306,-5.0,-5.062674069922013
9.900153737,flexion,-3.6652270621739342,80.70215252262427,-5.0,-5.504331020060793
9.933523782,flexion,-3.736443499931526,81.20934823448304,-5.0,-5.850527558542778
9.96681661,extension,63.81123334120839,81.50977242474049,1.0,-6.039141203432478
10.000318875,extension,57.306930065132825,81.47605570941285,1.0,-5.976190284907814
10.033485353,extension,57.909989928739215,81.13649059910061,1.0,-5.677317218444287
10.066776478,extension,-0.4113080503999177,80.46814759721467,1.0,-5.4778060445447085
10.100198871,extension,-0.5704521317202471,79.50793013437887,1.0,-5.125631318130952
10.133485377,extension,-0.6655426175408365,78.29976915050396,1.0,-4.479013169629855
10.166776231,extension,-0.798249048255333,76.88282041418103,1.0,-3.661220783085895
10.200153149,extension,-0.8765492560803286,75.2606769392749,1.0,-2.882876842468542
10.233447058,extension,-0.8991348897640519,73.58394085019644,1.0,-1.8454770162117635
10.266796053,extension,-0.9101853823423953,71.84157645084903,1.0,-0.8108893806615232
10.300145418,extension,-0.9222510100006742,70.08152777666086,1.0,-0.054910961310451534
10.333479354,extension,-0.8948573643435157,68.3272703013808,1.0,1.0530205545966096
10.366811426,extension,-0.8603225906880039,66.68057649869219,1.0,1.756221904745706
10.400374867,extension,-0.8350277538236479,65.03924427352726,1.0,1.7866214845891293
10.433414816,extension,-0.8109231398458033,63.5213145147228,1.0,1.5378361965335086
10.46681146,extension,-2.2655961216507716,62.21448255189085,1.0,2.1088355089779802
10.500225157,extension,-2.5312154166930823,61.056790893066086,1.0,2.543178801028896
10.53347857,extension,-2.81843324057141,60.04683297695678,1.0,2.856503754686319
10.566768112,extension,-2.937779391767412,59.257018635703695,1.0,2.989870194448319
10.600168895,extension,-2.7450384209115546,58.65312522622467,1.0,2.96245525309303
10.633478605,extension,-1.8340503677261055,58.206080713726024,1.0,2.772195605534244
10.666772955,extension,-1.597176955053013,57.915795317891785,1.0,2.3677888749144147
10.700347187,extension,-1.3138996865935022,57.72636478511791,1.0,1.8527972457637247
10.733480422,extension,-0.09081257338081139,57.59906989614704,1.0,1.1796524780197295
10.766723335,extension,-0.0858021528258317,57.4763864127659,1.0,0.42920208863941023
10.800509769,extension,-0.08245989747187221,57.32553288518375,1.0,-0.2600440643244988
10.833738075,extension,-0.0807344263350882,57.19724835309805,1.0,-0.674768863414553
10.866783533,extension,-0.07810379775358722,57.05065954952634,1.0,-0.4783377615547362
10.900294004,extension,-0.15133673053603203,56.829819565625286,1.0,-0.7243579651967567
10.933445935,extension,-0.2066863224064568,56.481893372524986,1.0,-1.6661398123771747
10.966792705,extension,-0.2666656596672151,56.03224364587533,1.0,-2.520575120436221
11.000333563,extension,-0.32656006566301865,55.41684974467067,1.0,-3.332361868802815
11.033484522,extension,28.11864822640009,54.646569232428455,1.0,-4.102954443551191
11.066939177,extension,-0.5312155739884938,53.686882135786156,1.0,-4.806907430075454
11.1003403,extension,-0.6565199478519422,52.52121282904743,1.0,-5.321672283169512
11.133476501,extension,-0.7760179009654694,51.14172749214136,1.0,-5.777046985885388
11.166878746,extension,-0.8875071421372637,49.54999549625345,1.0,-6.143128234861042
11.200210668,extension,-0.9725236154257855,47.69601632732206,1.0,-6.246370154465627
