Number,State,Angle,Weight,Filtered_Weight,Current,Filtered_Current,Inter_Torque,Gravity_Torque,Angle_int,Motion,Inter_Force,Motor_Torque,Human_Torque
5,Extension ,70,1149.685,1123.0560346783736,-34.97,-12.776054033746544,34814.73707502958,2.1391144506840623,70,73.27199999999999,11266.913,0.2919257345177328,0.9831192716186008
5,Extension ,71,1274.93,1219.7629627582744,16.14,-6.911840758443638,37812.65184550651,2.1523766428676843,71,73.27199999999999,12494.314000000002,0.28100414563274423,1.2747736809006174
5,Extension ,72,1037.5133333333333,1058.1051568173782,0.8966666666666671,7.597234261355777,32801.25986133872,2.1649832002753486,72,73.27199999999999,10167.630666666668,0.2539822511298501,0.797739339725777
5,Extension ,74,1071.345,1063.2304786576517,18.83,3.6176497225713753,32960.144838387205,2.188214251327196,74,73.27199999999999,10499.181,0.2613938823624156,0.7826779512413924
5,Extension ,75,1004.225,1029.9396605989966,9.415,-2.1578483516089015,31928.129478568895,2.1988316685681846,75,73.27199999999999,9841.405,0.2721502468756046,0.6600980339155418
5,Extension ,76,1072.385,1079.470792674569,-37.660000000000004,-9.494676435684243,33463.59457291164,2.208779300382367,76,73.27199999999999,10509.373000000001,0.28581445318808224,0.7870638853796474
5,Extension ,77,1013.7933333333334,1034.3745519021847,-6.276666666666666,-2.034937653045708,32065.611108967725,2.218054116624727,77,73.27199999999999,9935.174666666668,0.2719213363540642,0.6545868388596363
5,Extension ,78,965.58,983.9961454002696,8.07,1.79546051325997,30503.880507408358,2.226653292096391,78,73.27199999999999,9462.684000000001,0.26478755180799585,0.499967991947035
5,Extension ,79,1015.1,1029.40704158056,8.07,-28.5762688638268,31911.618288997357,2.234574207405207,79,73.27199999999999,9947.980000000001,0.32135226499461456,0.5735342823667848
5,Extension ,80,1026.71,1031.051807603689,11.656666666666666,-17.179633457942185,31962.606035714358,2.241814449763641,80,73.27199999999999,10061.758000000002,0.3001270194703124,0.5925194754597131
5,Extension ,81,1079.0,1053.357137204978,8.07,11.838797352192564,32654.07125335432,2.2483718137237334,81,73.27199999999999,10574.2,0.2460827075537397,0.707815998044895
5,Extension ,82,980.6400000000001,1006.7936002308227,-34.97,-3.9851900068691926,31210.601607155506,2.2542443018488982,82,73.27199999999999,9610.272,0.27555351230512404,0.5309166873078066
5,Extension ,83,1080.81,1057.576916219178,-83.39,-13.337289890359132,32784.884402794516,2.259430125322365,83,73.27199999999999,10591.938,0.29297098764985396,0.6626977942329931
5,Extension ,84,988.9699999999999,1007.1050793803512,-23.313333333333333,-16.91611741025418,31220.25746079089,2.263927704492067,84,73.27199999999999,9691.905999999999,0.2996362436744241,0.4980974690779233
5,Extension ,86,1126.87,1098.511572144853,8.07,-14.845230950980856,34053.858736490445,2.270852859958642,86,73.27199999999999,11043.326,0.2957793971591506,0.7729105231666086
5,Extension ,87,998.9900000000001,1007.5703041969276,-20.623333333333335,-27.246435292102166,31234.679430104752,2.273278326786074,87,73.27199999999999,9790.102000000003,0.3188755652441127,0.47092183728594555
5,Extension ,88,1105.28,1080.687128891902,16.14,12.409287918721828,33501.30099564896,2.2750113310134257,88,73.27199999999999,10831.744,0.2450202183266447,0.7653238265624566
5,Extension ,89,920.2,926.8138148180988,-112.98,-66.57251993486688,28731.22825936106,2.2760513447508206,89,73.27199999999999,9017.960000000001,0.3921169889033421,0.14940269830169528
5,Extension ,90,1118.665,1086.3185266285652,9.415,-4.2584476643407765,33675.87432548552,2.2763980511999997,90,73.27199999999999,10962.917000000001,0.27606243100478123,0.7500146893660462
5,Extension ,91,1040.2066666666667,1038.4468894320828,18.83,-4.316741073731164,32191.853572394568,2.2760513447508206,91,73.27199999999999,10194.025333333335,0.27617099742659734,0.6047201063582204
5,Extension ,94,1083.4966666666667,1067.4464064447136,-23.313333333333333,-1.4425718556796516,33090.838599786126,2.270852859958642,94,73.27199999999999,10618.267333333333,0.2708181064057935,0.7034317984819134
5,Extension ,95,1047.67,1055.83137613593,14.795,7.891123103182955,32730.772660213825,2.2677356693518216,95,73.27199999999999,10267.166000000001,0.25343490863774815,0.6886217799443166
5,Extension ,97,1078.1,1068.408071229071,26.9,21.613156741950384,33120.6502081012,2.259430125322365,97,73.27199999999999,10565.38,0.22787881048221847,0.7607173491658032
5,Extension ,98,1020.9866666666667,1029.7620751593374,8.966666666666667,6.568481405843272,31922.62432993946,2.2542443018488982,98,73.27199999999999,10005.669333333333,0.2558982141456368,0.6203975626998564
5,Extension ,99,1120.44,1120.0608006700709,24.21,-17.27513457045096,34721.8848207722,2.2483718137237334,99,73.27199999999999,10980.312000000002,0.3003048820138308,0.8563770653748117
5,Extension ,101,1036.55,1037.154814656648,24.21,24.07729672526659,32151.79925435609,2.234574207405207,101,73.27199999999999,10158.19,0.22328956336765954,0.6951506909328597
5,Extension ,102,1016.87,1019.0899406142913,-44.385,-3.677697352930185,31591.788159043033,2.2266532920963904,102,73.27199999999999,9965.326000000001,0.2749808338922124,0.5964620069396602
5,Extension ,103,944.85,953.7937440748041,8.07,16.86768633654443,29567.606066318927,2.218054116624727,103,73.27199999999999,9259.53,0.23671683775042807,0.44482072283061314
5,Extension ,104,1082.11,1097.860427329198,26.9,-13.875092959501956,34033.67324720514,2.208779300382367,104,73.27199999999999,10604.678,0.29397259924658764,0.8348113603452556
5,Extension ,105,1038.9166666666667,1043.1124820455389,27.796666666666667,7.100652363036247,32336.486943411703,2.1988316685681846,105,73.27199999999999,10181.383333333335,0.2549070918691892,0.7173873767576324
5,Extension ,106,957.13,958.9465367063754,8.07,13.502954898570836,29727.342637897636,2.188214251327196,106,73.27199999999999,9379.874,0.2429833583813725,0.4840588741932892
5,Extension ,108,983.665,986.3602542280389,8.07,7.452541439862053,30577.167881069203,2.164983200275348,108,73.27199999999999,9639.917,0.2542517289671619,0.5793609429294924
5,Extension ,109,1049.65,1051.8598563392457,-45.73,2.6858050625856746,32607.65554651661,2.1523766428676843,109,73.27199999999999,10286.570000000002,0.263129362264536,0.7822126882176165
5,Extension ,110,1084.78,1083.0297463022448,18.83,4.888501801087738,33573.92213536959,2.1391144506840623,110,73.27199999999999,10630.844000000001,0.259027030530194,0.8943355957773211
5,Extension ,111,1015.69,1014.0648262186437,24.21,16.60631742602967,31436.009612777954,2.1252006635166945,111,73.27199999999999,9953.762,0.2372036146894561,0.7204151977203821
5,Extension ,112,1031.845,1022.825275376601,12.105,12.634595357876641,31707.58353667463,2.110639519639939,112,73.27199999999999,10112.081,0.24460060275203016,0.7542116580813261
5,Extension ,113,1031.88,1013.6723839031583,37.66,3.388753268236727,31423.84390099791,2.0954354545192766,113,73.27199999999999,10112.424000000003,0.26182018216668823,0.7243707904511062
5,Extension ,114,1061.81,1032.189481456445,18.83,19.938683610236758,31997.873925149797,2.0795930994602285,114,73.27199999999999,10405.738,0.2309973715380646,0.8273290722187112
5,Extension ,115,1041.28,1053.5523020525097,-45.73,-16.51017713254333,32660.1213636278,2.063117280197614,115,73.27199999999999,10204.544,0.2988802150961854,0.840866337175254
5,Extension ,116,1047.74,1045.6420829985113,24.21,18.460941650475704,32414.904572953852,2.046013015425586,116,73.27199999999999,10267.852,0.23374953783982208,0.8990537264949657
5,Extension ,117,964.85,970.7362182977449,34.97,2.6984257539681282,30092.822767230093,2.0282855152688857,117,73.27199999999999,9455.53,0.26310585732086283,0.6597064688714436
5,Extension ,118,1044.56,1027.8727477678653,18.83,21.579703332823645,31864.055180803825,2.009940179695792,118,73.27199999999999,10236.688,0.22794111455680294,0.8869151129049875
5,Extension ,119,1018.19,1023.6254979031423,8.07,-30.563237960546775,31732.39043499741,1.9909825968732349,119,73.27199999999999,9978.262,0.3250528226965224,0.7958490866288706
5,Extension ,120,1039.99,1040.797673444552,18.83,19.509939086324685,32264.72787678111,1.9714185414645888,120,73.27199999999999,10191.902,0.2317958710480634,0.9608745640850629
5,Extension ,121,965.335,975.1712068793531,14.794999999999998,-0.5675659004925233,30230.307413259947,1.9512539728706526,121,73.27199999999999,9460.283000000001,0.26918848366428827,0.7441380231377316
5,Extension ,122,1008.64,1020.5541546915542,8.07,15.159331218547894,31637.17879543818,1.9304950334143582,122,73.27199999999999,9884.672,0.23989850106866073,0.9321538993459404
5,Extension ,123,1006.8,998.3397673346202,-118.36,-28.056507445710597,30948.532787373228,1.9091480464697603,123,73.27199999999999,9866.64,0.32038425440897456,0.805482028340829
5,Extension ,124,958.7199999999999,987.4811642876093,-16.139999999999997,-8.698439030540927,30611.916092915893,1.8872195145358754,124,73.27199999999999,9395.456,0.28433153004296924,0.8304524631535903
5,Extension ,126,1005.96,1024.8792597881597,13.45,15.47993846670667,31771.257053432953,1.8416447093828114,126,73.27199999999999,9858.408000000001,0.23930139786085544,1.034749912240279
5,Extension ,127,991.8766666666667,990.1310024797946,-18.83,-22.015576755475326,30694.061076873633,1.8180123186907753,127,73.27199999999999,9720.391333333335,0.3091335446574518,0.8829133155560244
5,Extension ,128,974.77,972.3311856831631,18.83,-11.540803744972152,30142.266756178054,1.7938261438349852,128,73.27199999999999,9552.746000000001,0.28962518793275877,0.8724953086973242
5,Extension ,130,1036.41,1011.1626363855696,18.83,11.218451352638002,31346.04172795266,1.7438220774486306,130,73.27199999999999,10156.818000000001,0.24723804820311815,1.0829365145852756
5,Extension ,131,977.85,973.6363605536949,-39.45333333333333,-30.76883273603649,30182.727177164543,1.7180194176410881,131,73.27199999999999,9582.93,0.3254357251438561,0.9164593096052934
5,Extension ,132,1030.97,1012.3096069408871,21.52,14.727534459821058,31381.5978151675,1.6916934324761042,132,73.27199999999999,10103.506000000001,0.24070268510141857,1.1450873837307336
5,Extension ,135,992.278,972.7441059546567,-13.988,-13.172344174726266,30155.067284594355,1.6096564986833612,135,73.27199999999999,9724.324400000001,0.2926637905528334,1.0548816542647868
5,Extension ,138,926.9666666666667,931.5559325568273,-8.069999999999999,-22.798504117349463,28878.233909261646,1.523207608313579,138,73.27199999999999,9084.273333333334,0.3105916790007591,0.9981880743909722
5,Extension ,139,967.215,961.4840599117883,16.14,-2.2647180641577553,29806.005857265438,1.4934514950661548,139,73.27199999999999,9478.707,0.27234928245120876,1.1571699330848058
5,Extension ,141,851.2950000000001,869.6963393238648,-57.834999999999994,-14.802042715350682,26960.586519039804,1.4325837117662716,141,73.27199999999999,8342.691,0.2956989628140685,0.9156477169383788
5,Extension ,142,895.3925,904.9848498688389,-17.485,-20.45246253146014,28054.530345934003,1.4014905826302453,142,73.27199999999999,8774.846500000001,0.30622237991402934,1.0434966726399073
5,Extension ,143,831.72,822.7442354431271,10.76,-6.322107521228492,25505.07129873694,1.3699705458862055,143,73.27199999999999,8150.856000000001,0.27990581859955077,0.8513167418645143
5,Extension ,144,864.69,882.7142180723624,10.76,9.099837624708101,27364.140760243234,1.338033202842686,144,73.27199999999999,8473.962000000001,0.25118378261901864,1.0942885585556632
5,Extension ,145,900.6533333333333,888.3850900133857,-25.10666666666667,-15.246059082914522,27539.93779041496,1.3056882819237619,145,73.27199999999999,8826.402666666667,0.29652590480902646,1.0985311569633263
5,Extension ,146,888.0300000000001,903.2675868686077,24.209999999999997,8.307934503914115,28001.295192926842,1.2729456357056779,146,73.27199999999999,8702.694000000001,0.25265863353524914,1.2203847807444357
5,Extension ,147,862.7,868.7621481301164,-107.6,-42.43524952458663,26931.626592033608,1.239815237915656,147,73.27199999999999,8454.460000000001,0.3471634151073306,1.0541117397778348
5,Extension ,148,894.8266666666667,906.3591206449415,21.52,2.495902716268325,28097.13273999319,1.2063071803938052,148,73.27199999999999,8769.301333333335,0.26348303892283687,1.2855972835977167
5,Extension ,149,894.9,895.1679514723592,16.14,-18.002346390640398,27750.206495643135,1.1724316700190467,149,73.27199999999999,8770.02,0.30165925099046104,1.2472747389303005
5,Extension ,150,862.5666666666666,871.8368698405351,-26.00333333333333,-15.565776027944386,27026.942965056587,1.1381990255999996,150,73.27199999999999,8453.153333333334,0.29712134990443023,1.215117360510413
5,Extension ,151,927.81,881.4344570175881,25.555,-0.1394254225086491,27324.46816754523,1.1036196747317737,151,73.27199999999999,9092.538,0.26839110913746894,1.3076042077867915
5,Extension ,152,846.1700000000001,851.2501217457365,-18.157500000000002,-11.516479888746533,26388.75377411783,1.0687041506196202,152,73.27199999999999,8292.466000000002,0.28957988685905595,1.2295687174464522
5,Extension ,153,764.43,765.3356454274268,4.483333333333333,6.3177712491598585,23725.405008250233,1.0334630888704182,153,73.27199999999999,7491.414,0.25636514007960975,1.0368392309030403
5,Extension ,154,680.8266666666667,674.8467307011134,-14.122500000000002,-4.10400426174536,20920.248651734513,0.9979072242529649,154,73.27199999999999,6672.101333333334,0.27577479355539825,0.7778935727073619
5,Extension ,155,618.4566666666666,618.8257707797607,4.483333333333333,0.5384051643442133,19183.59889417258,0.9620473874280596,155,73.27199999999999,6060.875333333333,0.267128708427308,0.6520923290429108
5,Extension ,156,643.1572727272727,642.4911472808249,5.38,-1.3607190363043198,19917.22556570557,0.9258945016493815,156,73.27199999999999,6302.941272727273,0.27066566262513164,0.756652461523289
5,Extension ,157,670.5825,678.0537207478238,0.8966666666666665,2.0381698136558284,21019.665343182536,0.8894595794361595,157,73.27199999999999,6571.708500000001,0.264335526775303,0.9075299314002314
5,Extension ,158,584.8977777777777,586.9460327065402,1.4944444444444445,-0.25959118083859256,18195.327013902748,0.8527537192186527,158,73.27199999999999,5731.9982222222225,0.26861490744577055,0.6629834326539191
5,Extension ,159,747.32,738.5010715579581,-18.830000000000002,-7.383114430246507,22893.5332182967,0.8157881019574613,159,73.27199999999999,7323.736000000001,0.2818818519940437,1.147418749973832
5,Extension ,160,615.64,614.5640143627717,0.4483333333333333,-0.5960167028478014,19051.484445245922,0.7785739877376968,160,73.27199999999999,6033.272,0.2692414708174126,0.8204969645726119
6,Extension ,61,426.76068965517237,432.24684910980756,0.18551724137931036,-0.5860161648569043,15993.133417062882,3.029127760652469,61,73.27199999999999,4182.254758620689,0.2692228456823028,-1.7299599681294668
6,Extension ,62,882.2175,872.4312848993015,-13.11375,-1.1238170390966284,32279.957541274158,3.057970273134928,62,73.27199999999999,8645.7315,0.27022445319121974,-0.1626122298164175
6,Extension ,63,1026.7675,1021.8835772187562,17.485,4.797885963235815,37809.692357093976,3.0858812982489674,63,73.27199999999999,10062.3215,0.25919579467314485,0.36278714980483234
6,Extension ,64,976.01,975.7743446447661,37.66,22.870407990087493,36103.650751856345,3.1128523340259564,64,73.27199999999999,9564.898000000001,0.2255372890175881,0.20216908847406642
6,Extension ,65,1050.7333333333333,1063.6205971274396,11.656666666666666,6.125164092587728,39353.962093715265,3.1388751648271245,65,73.27199999999999,10297.186666666668,0.25672385421254323,0.4637063537410399
6,Extension ,66,1119.795,1073.9657196326739,18.83,22.87685736968598,39736.73162640893,3.1639418638461185,66,73.27199999999999,10973.991000000002,0.2255252776071514,0.5073751001830724
6,Extension ,67,1088.2350000000001,1082.4364190457775,17.485,2.859861247399616,40050.14750469377,3.1880447955235924,67,73.27199999999999,10664.703000000001,0.26280519770840816,0.47672784702333393
6,Extension ,68,1072.435,1086.8794453104738,12.105,10.228450616662421,40214.53947648753,3.2111766178730665,68,73.27199999999999,10509.863,0.24908183875550097,0.4834407291338563
6,Extension ,69,1097.31,1081.786593277876,13.45,19.322450643845556,40026.10395128141,3.2333302847173697,69,73.27199999999999,10753.638,0.23214505201971525,0.4597446363575277
6,Extension ,70,1107.635,1102.0541186258745,-29.59,4.834730825853309,40776.00238915736,3.2544990478349747,70,73.27199999999999,10854.823,0.25912717431042254,0.48513366704312
6,Extension ,71,1094.56,1094.0257162974456,28.244999999999997,-9.692306283830783,40478.95150300549,3.274676459015569,71,73.27199999999999,10726.688,0.28618252164868024,0.40877016742670874
6,Extension ,72,1078.3,1058.0483125640408,37.66,21.419079421238088,39147.78756486951,3.2938563720242438,72,73.27199999999999,10567.34,0.22824026266842162,0.316989923397665
6,Extension ,73,1059.98,1075.9056055921171,21.52,-9.467835055306887,39808.507406908335,3.312032944473697,73,73.27199999999999,10387.804,0.28576446344387874,0.3060836333866943
6,Extension ,74,1040.5833333333333,1073.3964074773564,8.07,8.19982767283069,39715.66707666219,3.3292006396038794,74,73.27199999999999,10197.716666666667,0.25285997313688413,0.31271590220155
6,Extension ,75,1134.94,1117.3175578326443,-88.77,-48.799404327251935,41340.74963980784,3.345354227968548,75,73.27199999999999,11122.412000000002,0.3590161017495206,0.34977234643122057
6,Extension ,76,1075.08,1071.124336220644,21.52,-2.6868478735699215,39631.60044016383,3.3604887890282034,76,73.27199999999999,10535.784,0.2731354626288491,0.25290814237217135
6,Extension ,77,1030.355,1039.4386026996408,-36.315,-6.707592447420463,38459.2282998867,3.374599712648935,77,73.27199999999999,10097.479000000001,0.280623750858761,0.11633849656381234
6,Extension ,78,1098.57,1116.584878481997,8.07,17.025076214492692,41313.64050383389,3.387682700506712,78,73.27199999999999,10765.986,0.23642371274611612,0.42737776477963735
6,Extension ,80,1090.47,1083.8121720031177,-57.835,-27.102088117058553,40101.05036411535,3.410749242447169,80,73.27199999999999,10686.606000000002,0.31860673114335186,0.20321373199181164
6,Extension ,81,1048.49,1040.1998258897772,24.21,18.35690292886747,38487.39355792176,3.4207257702377243,81,73.27199999999999,10275.202000000001,0.23394330094020424,0.11965495720582728
6,Extension ,84,1072.1133333333335,1072.4821518705355,-3.5866666666666673,10.34244168507888,39681.839619209815,3.4443928684042473,84,73.27199999999999,10506.710666666668,0.24886954027190925,0.1981967658676835
6,Extension ,85,1052.005,1054.1451973976252,-16.14,-32.789650898396346,39003.37230371214,3.4501863957240673,85,73.27199999999999,10309.649000000001,0.3291993237963066,0.04553853918142364
6,Extension ,88,1050.87,1037.2548071723459,16.14,14.79571964862479,38378.4278653768,3.461255758535621,88,73.27199999999999,10298.526,0.24057569609791557,0.06180668952625984
6,Extension ,89,1052.4850000000001,1042.8499656127399,18.83,-4.004327101606795,38585.44872767138,3.4628380599019666,89,73.27199999999999,10314.353000000003,0.2755891534851707,0.045512742423251484
6,Extension ,90,1064.3600000000001,1059.7761404941018,12.104999999999999,0.1782782724254126,39211.71719828177,3.4633655472500005,90,73.27199999999999,10430.728000000003,0.2677994135458497,0.11419095276929347
6,Extension ,91,1009.55,1013.5166794797207,18.83,14.47170405666348,37500.117140749666,3.4628380599019666,91,73.27199999999999,9893.59,0.24117914705060026,-0.026511922565630147
6,Extension ,93,1037.55,1023.5819623042883,12.105,8.730005483867433,37872.53260525866,3.458619125135288,93,73.27199999999999,10167.99,0.2518725629223763,0.003535077944352649
6,Extension ,94,962.96,990.8223799907493,8.07,14.893010000663123,36660.42805965772,3.454928962845043,94,73.27199999999999,9437.008000000002,0.24039450125087386,-0.10016355002789273
6,Extension ,95,1005.96,1004.3291944462815,26.9,-13.046484960604666,37160.18019451242,3.4501863957240673,95,73.27199999999999,9858.408000000001,0.292429388676658,-0.09844692697623647
6,Extension ,96,1075.08,1050.0816422083078,13.45,19.11649891368473,38853.02076170739,3.4443928684042473,96,73.27199999999999,10535.784,0.2325286192641812,0.13325832135170748
6,Extension ,97,981.7633333333333,989.7637518952843,16.14,15.385235579502341,36621.25882012552,3.4375501456501296,97,73.27199999999999,9621.280666666667,0.23947777377893864,-0.08570919563851565
6,Extension ,99,979.71,981.2158383669456,-88.77,-18.42173306095472,36304.98601957699,3.4207257702377243,99,73.27199999999999,9601.158000000001,0.30244032230932105,-0.16286313574622313
6,Extension ,100,984.49,981.7457661693694,16.14,17.20068943978407,36324.593348266666,3.410749242447169,100,73.27199999999999,9648.002,0.23609664833707136,-0.08462011185999999
6,Extension ,101,970.675,975.1774901279625,17.485,14.761648690986314,36081.567134734614,3.3997337673966954,101,73.27199999999999,9512.615,0.24063915030307084,-0.10197986924818606
6,Extension ,102,990.75,970.5284692614578,10.76,18.217552702850295,35909.553362673934,3.3876827005067116,102,73.27199999999999,9709.35,0.23420282865656467,-0.10036126950417373
6,Extension ,104,955.1333333333333,957.0530565702693,8.966666666666667,-2.1916066466030535,35410.96309309997,3.3604887890282034,104,73.27199999999999,9360.306666666667,0.27221311877368803,-0.1600726514362507
6,Extension ,106,938.34,942.6502736817287,21.52,16.96745711446085,34878.060126223965,3.3292006396038794,106,73.27199999999999,9195.732000000002,0.23653102332520454,-0.14536233602970122
6,Extension ,107,946.48,951.0468761570637,17.485,-2.4903175225723384,35188.734417811356,3.3120329444736964,107,73.27199999999999,9275.504,0.27276944188638086,-0.1339663186569895
6,Extension ,108,949.34,953.3705055758514,-26.9,-11.612071884253593,35274.708706306505,3.2938563720242433,108,73.27199999999999,9303.532000000001,0.28975791866428047,-0.12434702531542241
6,Extension ,110,931.7,928.2857993334719,-118.36,-31.80611893580275,34346.57457533846,3.2544990478349747,110,73.27199999999999,9130.660000000002,0.3273675807736011,-0.21361823014844922
6,Extension ,111,921.7966666666666,928.8832790862892,7.173333333333333,12.236282679347871,34368.681326192695,3.2333302847173697,111,73.27199999999999,9033.607333333333,0.2453424255879919,-0.10825638013499717
6,Extension ,112,951.585,945.1417719023632,10.76,-11.977643436195473,34970.24556038744,3.2111766178730665,112,73.27199999999999,9325.533000000001,0.2904387639901439,-0.0722057519693794
6,Extension ,114,900.81,901.4462016650755,18.83,-3.612042220634189,33353.5094616078,3.1639418638461185,114,73.27199999999999,8827.938,0.27485855689963673,-0.1679384435007339
6,Extension ,115,938.96,936.1353844224213,16.14,8.269839302840634,34637.00922362959,3.138875164827124,115,73.27199999999999,9201.808,0.2527295825449599,0.00512556088717353
6,Extension ,116,958.69,935.9640771355586,10.76,0.822254886526102,34630.67085401567,3.112852334025957,116,73.27199999999999,9395.162000000002,0.2666000629253027,0.016656329576343776
6,Extension ,117,760.9,793.3082771874019,-102.22,-42.498340205886215,29352.40625593387,3.085881298248967,117,73.27199999999999,7456.820000000001,0.34728091603222533,-0.5546744295491394
6,Extension ,118,957.04,966.4687904461796,17.485,14.35286362756836,35759.345246508645,3.057970273134928,118,73.27199999999999,9378.992,0.24140047704808837,0.20742312506468902
6,Extension ,119,862.625,854.128409237278,-22.865,-12.074907275119074,31602.751141779285,3.0291277606524685,119,73.27199999999999,8453.725,0.2906199094588077,-0.22057643582282566
6,Extension ,120,954.0,946.1613855907633,10.76,2.7198789862548756,35007.97126685825,2.999362546510295,120,73.27199999999999,9349.2,0.2630659025354056,0.1706808088888354
6,Extension ,121,975.27,976.2923999799958,13.45,21.295662224957614,36122.81879925985,2.968683697480977,121,73.27199999999999,9557.646,0.22847011649805468,0.3452846408831982
6,Extension ,122,838.7,858.255409570454,-12.104999999999999,-11.30846039840268,31755.450154106802,2.9371005586391217,122,73.27199999999999,8219.26,0.2891924685904932,-0.11214713505816554
6,Extension ,123,937.53,911.6327099428054,-24.21,9.982767490318421,33730.410267883795,2.9046227505147724,123,73.27199999999999,9187.794,0.24953940228123567,0.15366116783808542
6,Extension ,124,935.05,919.737241603976,17.485,-11.893619680178377,34030.277939347114,2.8712601661629042,124,73.27199999999999,9163.49,0.2902822770281748,0.17568785082083438
6,Extension ,125,926.7950000000001,949.6429019622005,13.45,11.97788809482535,35136.787372601415,2.837022968149901,125,73.27199999999999,9082.591000000002,0.24582366310268935,0.36289517147658223
6,Extension ,126,891.36,893.8650618253765,18.83,9.399711232737829,33073.00728753893,2.8019215854579405,126,73.27199999999999,8735.328000000001,0.25062529401865485,0.19080723096500907
6,Extension ,127,944.5,945.5175909352965,-14.794999999999998,-30.13406258870593,34984.150864605974,2.7659667103082257,127,73.27199999999999,9256.1,0.3242535207696044,0.34055304334950304
6,Extension ,128,927.7366666666667,941.8769499821698,20.62333333333333,11.333694177195165,34849.44714934028,2.7291692949040303,128,73.27199999999999,9091.819333333335,0.24702341843222306,0.44137063902985396
6,Extension ,129,886.42,882.6409242758793,16.14,13.587024190886197,32657.714198207537,2.6915405480945496,129,73.27199999999999,8686.916000000001,0.24282678661199517,0.2682604354718182
6,Extension ,130,929.1333333333333,932.1406572279375,-30.486666666666665,-19.646499570844977,34489.20431743368,2.653091931960581,130,73.27199999999999,9105.506666666668,0.3047213437649114,0.42442232251582995
6,Extension ,131,1012.74,1008.5464761911664,-88.77,-34.25032399298654,37316.219619073156,2.613835158323059,131,73.27199999999999,9924.852,0.3319197008163007,0.7137162387085665
6,Extension ,132,922.85,966.2162894283352,8.07,-0.27447085920475645,35750.002708848406,2.5737821851755216,132,73.27199999999999,9043.93,0.26864261955688024,0.6634528805341855
6,Extension ,133,1018.845,1000.9186987844432,-30.934999999999995,-2.8128295288226433,37033.9918550244,2.5329452130415917,133,73.27199999999999,9984.681,0.27337009254101735,0.825478702889983
6,Extension ,134,952.04,920.2775650416884,-121.05,-64.73757269202362,34050.26990654247,2.491336681258579,134,73.27199999999999,9329.992,0.38869955872624096,0.4591545963030088
6,Extension ,135,1038.11,1002.2474841799121,14.795,-19.734704687063257,37083.15691465675,2.448969264188334,135,73.27199999999999,10173.478,0.30488561814779336,0.8827605715182637
6,Extension ,136,972.63,956.6450635989529,2.69,-15.30163267700254,35395.86735316126,2.4058558673565185,136,73.27199999999999,9531.774000000001,0.29662940581060954,0.7686635967989719
6,Extension ,137,1034.72,1017.4930270832394,37.66,-7.685665228049464,37647.24200207986,2.362009623521458,137,73.27199999999999,10140.256000000001,0.28244532662828753,1.0474783546344542
6,Extension ,138,989.2850000000001,966.923161582879,-36.315000000000005,-34.65762713162061,35776.15697856652,2.317443888673772,138,73.27199999999999,9694.993000000002,0.33267826760486907,0.858320386711901
6,Extension ,139,919.855,931.9742449254974,8.07,-8.145946877305315,34483.0470622434,2.2721722379680123,139,73.27199999999999,9014.579000000002,0.28330256130043835,0.8261569784990692
6,Extension ,140,865.23,885.798640678636,8.07,4.08966829042409,32774.54970510954,2.226208461587541,140,73.27199999999999,8479.254,0.2605147886967948,0.727362169277454
6,Extension ,141,861.165,866.3038473690142,-24.21,-7.758624788401402,32053.242352653528,2.1795665605439045,141,73.27199999999999,8439.417,0.2825812074849319,0.6812015631530675
6,Extension ,142,952.885,943.0645431198891,-34.2975,-8.171391696361164,34893.3880954359,2.132260742411991,142,73.27199999999999,9338.273000000001,0.28334995007024166,1.0062617947290027
6,Extension ,143,374.02184210526315,374.13439341039737,0.9202631578947368,0.44273173043892955,13842.9725561847,2.0843054170022652,143,73.27199999999999,3665.414052631579,0.26730689190448975,-0.9940804234483597
6,Extension ,144,612.614705882353,618.6752044721171,1.1076470588235292,0.36286501352330114,22890.982565468334,2.0357151919714007,144,73.27199999999999,6003.624117647059,0.267455636741486,-0.05833225838632594
6,Extension ,145,936.13,932.9917501916797,8.07,-23.38075437652375,34520.69475709215,1.9865048683726456,145,73.27199999999999,9174.074,0.31167606963601463,1.0871428174727324
6,Extension ,146,667.025,660.6217379211678,4.7075,4.8928311902566515,24443.00430308321,1.93668943614728,146,73.27199999999999,6536.845,0.2590189674181607,0.20133150842999575
6,Extension ,147,878.31,894.1831424866344,12.104999999999999,-1.2741332277540707,33084.776272005474,1.8862840695585315,147,73.27199999999999,8607.438,0.27050440406241144,1.0877197799505385
6,Extension ,148,597.61,597.9533097816203,0.0,0.18293463762892714,22124.272461919947,1.8353041225693516,148,73.27199999999999,5856.578,0.26779074146929593,0.06655512896136018
6,Extension ,149,902.06,886.2936412352497,10.76,10.792637074389585,32792.86472570424,1.7837651241654464,149,73.27199999999999,8840.188,0.2480310903845772,1.1840852950017748
6,Extension ,150,542.3820000000001,541.3645882704194,0.17933333333333332,0.5674878100847818,20030.489766005518,1.731682773625,150,73.27199999999999,5315.343600000001,0.26707454452065,-0.03443726850776879
9,Extension ,59,210.67,215.16091028901886,-13.450000000000001,-7.661342528765879,6239.666398381548,2.0988790860476687,59,73.27199999999999,2064.566,0.2824000277092889,-1.7693768611123935
